Codigo,Descripcion,MOTO,Marca,Precio,Existencia
0154-060700,ENGRANE DE EMBRAGUE DE ARRANQUE,MONTANA ,ISLO, 291.00 ,0
0152-931200,ENGRANE DE REDUCCION,MONTANA ,ISLO, 108.00 ,28
0353-060700,ENGRANE DE TIEMPO ( 22 Dientes ),MONTANA ,ISLO, 107.00 ,9
0779-831000,ENGRANE DE VELOCIMETRO,MONTANA ,ISLO, 75.00 ,136
0510-931200,ENGRANE DUAL,MONTANA ,ISLO, 160.00 ,25
0042-C51510,ESCAPE COMPLETO,MONTANA ,ISLO,1907,16
0043-C51503,ESPEJO DERECHO,MONTANA ,ISLO, 100.00 ,38
0044-C51503,ESPEJO IZQUIERDO,MONTANA ,ISLO, 100.00 ,36
0069-570900,ESTATOR,MONTANA ,ISLO, 602.00 ,1
0507-060700,ESTRELLA DE BARRIL,MONTANA ,ISLO, 64.00 ,44
0121-060700,FILTRO DE ACEITE,MONTANA ,ISLO, 23.00 ,50
0491-450800,FLECHA DE ARRANQUE,MONTANA ,ISLO, 287.00 ,12
0940-450800,FLECHA DE ARRANQUE COMPLETA,MONTANA ,ISLO, 535.00 ,61
0928-060700,FLECHA DE CAMBIOS COMPLETA,MONTANA ,ISLO, 160.00 ,49
0935-450800,FLECHA PRIMARIA COMPLETA,MONTANA ,ISLO, 802.00 ,37
0482-450800,FLECHA SECUNDARIA,MONTANA ,ISLO, 254.00 ,0
0930-450800,FLECHA SECUNDARIA COMPLETA,MONTANA ,ISLO, 855.00 ,27
0059-070700,FOCO DE DIRECCIONALES,MONTANA ,ISLO, 23.00 ,0
0061-060700,FOCO DE FARO,MONTANA ,ISLO, 70.00 ,0
0064-110500,FOCO DE STOP,MONTANA ,ISLO, 19.00 ,0
0314-C51500,GOMA DE SALPICADERA TRASERA,MONTANA ,ISLO, 44.00 ,18
0593-C51500,GOMA DELANTERA DE TANQUE,MONTANA ,ISLO, 43.00 ,15
0538-C51503,GOMA PROTECTORA DE HORQUILLA,MONTANA ,ISLO, 96.00 ,22
0592-C51503,GOMA TRASERA DE TANQUE,MONTANA ,ISLO, 43.00 ,20
1653-841000,GRAPA DE INDICADOR DE CAMBIOS,MONTANA ,ISLO, 158.00 ,13
0723-841000,GUARDAPOLVO DE BARRA DE SUSPENSION,MONTANA ,ISLO, 53.00 ,0
0422-060700,GUIA DE CHICOTE DE CLUTCH,MONTANA ,ISLO, 40.00 ,0
0296-C51503,HORQUILLA TRASERA,MONTANA ,ISLO, 948.00 ,6
0350-060700,IMPULSOR DE BOMBA DE ACEITE,MONTANA ,ISLO, 160.00 ,23
0445-060700,JUEGO DE 2 VARILLAS DE BALANCIN,MONTANA ,ISLO, 106.00 ,38
0465-060700,JUEGO DE 5 DISCOS DE CLUTCH,MONTANA ,ISLO, 212.00 ,0
0464-060700,JUEGO DE 6 PASTAS DE CLUTCH,MONTANA ,ISLO, 250.00 ,349
0150-831000,JUEGO DE ANILLOS DE PISTON,MONTANA ,ISLO, 214.00 ,220
0077-350700,JUEGO DE BALATAS DELANTERAS,MONTANA ,ISLO, 160.00 ,399
0193-350700,JUEGO DE BALATAS TRASERAS,MONTANA ,ISLO, 100.00 ,0
1243-861000,JUEGO DE BIRLOS DE SPROCKET,MONTANA ,ISLO, 160.00 ,33
0963-C51500,JUEGO DE RAYOS DELANTEROS,MONTANA ,ISLO, 203.00 ,45
0962-C51500,JUEGO DE RAYOS TRASEROS,MONTANA ,ISLO, 203.00 ,27
0092-C51500,JUEGO DE SWITCH,MONTANA ,ISLO,1048,31
0170-060700,JUNTA CENTRAL DE CARTER,MONTANA ,ISLO, 213.00 ,133
0349-060700,JUNTA CUBIERTA DE MAGNETO,MONTANA ,ISLO, 64.00 ,440
0115-831000,JUNTA DE CABEZA DE CILINDRO,MONTANA ,ISLO, 107.00 ,105
0113-831000,JUNTA DE CILINDRO,MONTANA ,ISLO, 64.00 ,30
0348-060700,JUNTA DE CUBIERTA DE CRANK,MONTANA ,ISLO, 75.00 ,462
0322-931200,JUNTA DE ESCAPE,MONTANA ,ISLO, 28.00 ,10
0347-060700,JUNTA DE TAPA DE CABEZA,MONTANA ,ISLO, 106.00 ,0
0361-C51500,JUNTA DE TUBO DE ESCAPE,MONTANA ,ISLO, 127.00 ,23
0293-060700,KIT DE 2 SELLOS DE VALVULAS,MONTANA ,ISLO, 72.00 ,0
0414-450800,LEVA DE CLUTCH,MONTANA ,ISLO, 107.00 ,26
0448-060700,LIGA DE PERNO DE LEVAS,MONTANA ,ISLO, 21.00 ,0
2001-050102,LLANTA MMG 2.75-21 YX-P126,MONTANA ,ISLO, 699.00 ,0
0202-841000,LLAVE DE PASO DE COMBUSTIBLE,MONTANA ,ISLO, 106.00 ,55
0070-390700,MAGNETO,MONTANA ,ISLO, 847.00 ,48
0217-C51500,MANDO DERECHO,MONTANA ,ISLO, 214.00 ,23
0213-C51500,MANDO IZQUIERDO,MONTANA ,ISLO, 235.00 ,28
0424-060700,MANGUERA DE RESPIRACION DE MOTOR,MONTANA ,ISLO, 40.00 ,0
0231-C51503,MANUBRIO,MONTANA ,ISLO, 318.00 ,0
0562-C51503,MAZA DELANTERA,MONTANA ,ISLO, 321.00 ,8
0549-C51503,MAZA TRASERA,MONTANA ,ISLO, 749.00 ,3
0120-490806,MEDIDOR DE ACEITE,MONTANA ,ISLO, 40.00 ,17
0085-490806,MOTOR DE ARRANQUE,MONTANA ,ISLO, 953.00 ,35
0441-450800,ORING,MONTANA ,ISLO, 21.00 ,0
0816-040700,ORING 1.7 X 2.3 X 3 MM,MONTANA ,ISLO, 21.00 ,347
0435-450800,ORING 13 X 19 X 2,MONTANA ,ISLO, 32.00 ,10
0797-070700,ORING 1cm X 1.4cm X 2cm,MONTANA ,ISLO, 64.00 ,204
0792-040700,ORING 3.7 X 4 X 3 MM),MONTANA ,ISLO, 32.00 ,73
0438-450800,ORING DE MEDIDOR DE ACEITE,MONTANA ,ISLO, 21.00 ,0
0415-450800,ORING SUPERIOR DE LEVA DE CLUTCH,MONTANA ,ISLO, 15.00 ,0
0222-C51503,PARADOR LATERAL,MONTANA ,ISLO, 152.00 ,2
0789-C51503,PARRILLA PORTABULTO DELANTERO,MONTANA ,ISLO, 227.00 ,0
0004-C51503,PARRILLA PORTABULTOS,MONTANA ,ISLO, 456.00 ,15
0128-C51503,PEDAL DE ARRANQUE,MONTANA ,ISLO, 267.00 ,15
0328-C51503,PEDAL DE CAMBIOS,MONTANA ,ISLO, 182.00 ,16
0359-C51503,PEDAL DE FRENO TRASERO,MONTANA ,ISLO, 214.00 ,33
0508-070700,PERNO DE BARRIL,MONTANA ,ISLO, 38.00 ,44
0457-560900,PERNO DE CLUTCH,MONTANA ,ISLO, 32.00 ,0
0259-831000,PERNO DE PISTON,MONTANA ,ISLO, 64.00 ,58
0443-060700,PERNO DE PUNTERIAS,MONTANA ,ISLO, 10.00 ,0
0795-040700,PERNO GUIA ( 1 cm x 2 cm ),MONTANA ,ISLO, 53.00 ,92
0578-040700,PERNO GUIA 10 X 14,MONTANA ,ISLO, 13.00 ,60
0578-040700,PERNO GUIA 10 X 14,MONTANA ,ISLO, 13.00 ,60
0490-450800,PI�ON DE ARRANQUE,MONTANA ,ISLO, 256.00 ,0
0110-861006,PIPETA DE CARBURADOR,MONTANA ,ISLO, 134.00 ,10
0261-831000,PISTON,MONTANA ,ISLO, 187.00 ,88
0427-060700,PLACA CONTRA TUERCA,MONTANA ,ISLO, 11.00 ,0
0497-060700,PLACA DE CAMBIO DE VELOCIDAD,MONTANA ,ISLO, 160.00 ,39
0546-090700,PLACA DE EJE TRASERO,MONTANA ,ISLO, 75.00 ,249
0466-450800,PLACA DE PRESION DE EMBRAGUE,MONTANA ,ISLO, 118.00 ,0
0486-060700,PLACA DE SPROCKET DELANTERO,MONTANA ,ISLO, 43.00 ,0
1637-841000,PLACA GUIA DE CHICOTE DE ACELERADOR,MONTANA ,ISLO, 21.00 ,7
0802-060700,PLACA PROTECTORA DE ARNES,MONTANA ,ISLO, 32.00 ,0
1657-C51500,PLACA PROTECTORA DE CALOR,MONTANA ,ISLO, 160.00 ,30
0559-C51503,PLACA SOPORTE DE MOTOR,MONTANA ,ISLO, 64.00 ,2
0460-450800,PLATO SEPARADOR DE CLUTCH,MONTANA ,ISLO, 186.00 ,0
0556-040703,PORTA HERRAMIENTA,MONTANA ,ISLO, 64.00 ,140
0372-C51503,POSAPIE DELANTERO DERECHO,MONTANA ,ISLO, 257.00 ,23
0371-C51503,POSAPIE DELANTERO IZQUIERDO,MONTANA ,ISLO, 257.00 ,22
0240-831000,POSAPIE TRASERO IZQUIERDO,MONTANA ,ISLO, 107.00 ,168
0407-C51510,PROTECTOR DE ESCAPE,MONTANA ,ISLO, 160.00 ,35
0008-C51503,PROTECTOR DE LA MANIJA DERECHA,MONTANA ,ISLO, 203.00 ,13
0007-C51503,PROTECTOR DE LA MANIJA IZQUIERDA,MONTANA ,ISLO, 203.00 ,14
0381-C51503,PROTECTOR DE SPROCKET,MONTANA ,ISLO, 160.00 ,14
0094-C51503,PU�O DERECHO,MONTANA ,ISLO, 75.00 ,34
0093-C51503,PU�O IZQUIERDO,MONTANA ,ISLO, 64.00 ,30
0253-040704,REFLEJANTE REDONDO DE 6 DIVISIONES,MONTANA ,ISLO, 53.00 ,0
0088-881000,REGULADOR DE VOLTAJE,MONTANA ,ISLO, 266.00 ,44
0010-C51500,REJILLA DE FARO,MONTANA ,ISLO, 42.00 ,0
0090-450800,RELAY DE ARRANQUE,MONTANA ,ISLO, 148.00 ,71
0089-040700,RELAY DE INTERMITENTES,MONTANA ,ISLO, 96.00 ,34
1404-901103,RESORTE DE BALATAS DELANTERAS,MONTANA ,ISLO, 11.00 ,87
0461-470800,RESORTE DE CLUTCH,MONTANA ,ISLO, 43.00 ,33
0496-060700,RESORTE DE EJE DE ARBOL DE LEVAS,MONTANA ,ISLO, 13.00 ,0
0449-060700,RESORTE DE EJE DE LEVAS,MONTANA ,ISLO, 11.00 ,63
0122-060700,RESORTE DE FILTRO DE ACEITE,MONTANA ,ISLO, 19.00 ,2
0416-390700,RESORTE DE LEVA DE CLUTCH,MONTANA ,ISLO, 32.00 ,15
0223-841000,RESORTE DE PARADOR LATERAL,MONTANA ,ISLO, 53.00 ,43
0543-C51500,RESORTE DE PEDAL DE FRENO TRASERO,MONTANA ,ISLO, 21.00 ,26
0544-781400,RESORTE DE SENSOR DE STOP,MONTANA ,ISLO, 21.00 ,78
0501-060700,RESORTE DE TOPE DE ARRIL,MONTANA ,ISLO, 41.00 ,0
0107-060700,RESORTE EXTERIOR DE VALVULAS,MONTANA ,ISLO, 27.00 ,321
0106-060700,RESORTE INTERIOR DE VALVULAS,MONTANA ,ISLO, 51.00 ,379
0781-350700,RETEN 47 X 60 X 7,MONTANA ,ISLO, 64.00 ,94
0413-060700,RETEN DE ACEITE ( 16 X 28 X 7 ),MONTANA ,ISLO, 32.00 ,0
0577-060700,RETEN DE ACEITE 14X28X7,MONTANA ,ISLO, 32.00 ,0
0426-060700,RETEN DE CARTER IZQ. 34X50X7,MONTANA ,ISLO, 15.00 ,0
0450-060700,RETEN DE LIGA DE ARBOL,MONTANA ,ISLO, 8.00 ,0
0185-C51500,RIN DELANTERO,MONTANA ,ISLO,1641,4
0191-C51500,RIN TRASERO,MONTANA ,ISLO,1686,4
0978-060700,RONDANA DE EJE DE BALANCIN,MONTANA ,ISLO, 2.00 ,0
0467-060700,RONDANA DE EJE DE CLUTCH,MONTANA ,ISLO, 13.00 ,0
0979-060700,RONDANA DE EJE DE ENGRANE DE LEVAS,MONTANA ,ISLO, 17.00 ,0
0980-060700,RONDANA DE IMPULSOR DE ACEITE,MONTANA ,ISLO, 21.00 ,0
0977-060700,RONDANA DE RESORTE EXTERIOR DE VALVULA,MONTANA ,ISLO, 21.00 ,432
0976-060700,RONDANA DE RESORTE INTERNO DE VALVULA,MONTANA ,ISLO, 21.00 ,393
1051-060700,RONDANA DE YUGO,MONTANA ,ISLO, 21.00 ,161
0732-841000,RONDANA INFERIOR DE YUGO,MONTANA ,ISLO, 21.00 ,31
0011-C51507,SALPICADERA DELANTERA,MONTANA ,ISLO, 321.00 ,23
0029-C51503,SALPICADERA TRASERA,MONTANA ,ISLO, 160.00 ,26
0769-C51500,SEGURO DE MANUBRIO,MONTANA ,ISLO, 100.00 ,3
0462-060700,SEGURO DE RONDANA,MONTANA ,ISLO, 22.00 ,64
0462-060700,SEGURO DE RONDANA,MONTANA ,ISLO, 22.00 ,64
0561-450800,SEGURO PARA CASCO,MONTANA ,ISLO, 187.00 ,12
0504-060700,SELECTOR DERECHO,MONTANA ,ISLO, 119.00 ,0
0506-060700,SELECTOR IZQUIERDO,MONTANA ,ISLO, 107.00 ,2
0503-060700,SELECTOR MEDIO,MONTANA ,ISLO, 107.00 ,5
0425-090700,SELLO FLECHA DE ARRANQUE 20X34X7,MONTANA ,ISLO, 21.00 ,0
0431-641100,SENSOR DE CAMBIO DE VELOCIDADES,MONTANA ,ISLO, 138.00 ,69
0854-831000,SENSOR DE CLUTCH,MONTANA ,ISLO, 160.00 ,0
0082-901100,SENSOR DE STOP DERECHO,MONTANA ,ISLO, 183.00 ,0
0360-450800,SENSOR DE STOP TRASERO,MONTANA ,ISLO, 42.00 ,7
1133-C51503,SOPORTE CON MANIJA DERECHA,MONTANA ,ISLO, 160.00 ,30
0906-C51503,SOPORTE CON MANIJA IZQUIERDA,MONTANA ,ISLO, 214.00 ,28
0775-C51503,SOPORTE DE BALATAS DELANTERO,MONTANA ,ISLO, 321.00 ,5
0774-C51503,SOPORTE DE BALATAS DELANTERO COMPLETO,MONTANA ,ISLO, 535.00 ,14
0398-C51503,SOPORTE DE BALATAS TRASERO COMPLETO,MONTANA ,ISLO, 462.00 ,5
0895-C51500,SOPORTE DE DIRECCIONALES TRASERA,MONTANA ,ISLO, 96.00 ,8
1281-C51503,SOPORTE DE FILTRO DE AIRE,MONTANA ,ISLO, 102.00 ,5
0227-C51503,SOPORTE DE MOTOR,MONTANA ,ISLO, 171.00 ,4
0706-C51503,SOPORTE DE PALANCA DE AHOGADOR,MONTANA ,ISLO, 88.00 ,14
0874-C51503,SOPORTE DE REFLEJANTE DELANTERO,MONTANA ,ISLO, 64.00 ,4
0333-C51503,SOPORTE DE SALPICADERA DELANTERA,MONTANA ,ISLO, 107.00 ,20
0332-C51503,SOPORTE DE TABLERO,MONTANA ,ISLO, 342.00 ,28
0485-470800,SPROCKET DELANTERO,MONTANA ,ISLO, 129.00 ,98
0545-841000,SPROCKET TRASERO,MONTANA ,ISLO, 529.00 ,1
0558-841003,SUJETADOR DE BATERIA,MONTANA ,ISLO, 28.00 ,0
0325-C51500,SWITCH DE ENCENDIDO,MONTANA ,ISLO, 220.00 ,24
0048-C51503,TABLERO COMPLETO,MONTANA ,ISLO, 926.00 ,25
0198-C51507,TANQUE DE COMBUSTIBLE,MONTANA ,ISLO,2001,18
0123-060700,TAPON DE DRENADO,MONTANA ,ISLO, 94.00 ,21
0436-060700,TAPON DE INSPECCION DE TIEMPO,MONTANA ,ISLO, 53.00 ,0
0201-841000,TAPON DE TANQUE DE COMBUSTIBLE,MONTANA ,ISLO, 371.00 ,38
0234-861000,TAZA INFERIOR DE DIRECCION,MONTANA ,ISLO, 82.00 ,156
0379-841000,TENSOR DE CADENA DE TRANSMISION,MONTANA ,ISLO, 167.00 ,62
0502-060700,TOPE DE BARRIL,MONTANA ,ISLO, 299.00 ,37
0819-060700,TORNILLO PARA DRENAR,MONTANA ,ISLO, 19.00 ,0
0236-060700,TUERCA DE YUGO,MONTANA ,ISLO, 42.00 ,0
0659-390700,TUERCA M16 � 1-6H (IZQUIERDA),MONTANA ,ISLO, 33.00 ,0
0575-060700,UN JUEGO DE SEGUROS PARA UNA VALVULA,MONTANA ,ISLO, 17.00 ,60
0087-841000,UNIDAD DE C.D.I.,MONTANA ,ISLO, 192.00 ,0
0060-C51503,UNIDAD DE FARO,MONTANA ,ISLO, 428.00 ,34
1579-C51500,UNIDAD DE STOP CON SOPORTE,MONTANA ,ISLO, 321.00 ,13
1579-C51500,UNIDAD DE STOP CON SOPORTE,MONTANA ,ISLO, 321.00 ,13
0103-831200,VALVULA DE ADMISION,MONTANA ,ISLO, 170.00 ,0
0542-C51500,VARILLA DE FRENO TRASERO,MONTANA ,ISLO, 86.00 ,34
0224-C51500,YUGO DE DIRECCION,MONTANA ,ISLO, 749.00 ,16
0342-C51503,YUGO SUP�RIOR,MONTANA ,ISLO, 588.00 ,11
0987-450800,1ER RONDANA DE EJE PRIMARIO,MUTANT ,ISLO, 21.00 ,0
0990-450800,2DA RONDANA DE FLECHA DE ARRANQUE,MUTANT ,ISLO, 21.00 ,48
0986-450800,3RA RONDANA DE EJE SECUNDARIA,MUTANT ,ISLO, 67.00 ,18
0992-450800,4TA RONDANA DE FLECHA DE ARRANQUE,MUTANT ,ISLO, 4.00 ,20
1047-490800,ABRAZADERA DE FILTRO DE AIRE,MUTANT ,ISLO, 40.00 ,0
1702-571703,ABRAZADERA INFERIOR DE MANUBRIO DERECHA,MUTANT ,ISLO, 75.00 ,85
1701-571703,ABRAZADERA INFERIOR DE MANUBRIO IZQUIERDA,MUTANT ,ISLO, 75.00 ,135
0389-571703,ABRAZADERA SUPERIOR DE MANUBRIO,MUTANT ,ISLO, 180.00 ,242
0591-CE1810,ADORNO DE ESCAPE,MUTANT ,ISLO, 96.00 ,27
0084-571703,AMORTIGUADOR TRASERO,MUTANT ,ISLO, 603.00 ,0
0189-571703,ARA�A DE VELOCIMETRO,MUTANT ,ISLO, 428.00 ,116
0105-CE1800,ARBOL DE LEVAS,MUTANT ,ISLO, 561.00 ,318
0086-CE1803,ARNES PRINCIPAL,MUTANT ,ISLO, 889.00 ,26
0001-CE1803,ASIENTO,MUTANT ,ISLO,1450,18
0574-060700,ASIENTO SUPERIOR DE RESORTE DE VALVULA,MUTANT ,ISLO, 22.00 ,368
0808-040700,BALERO ( 63 28 P5 ),MUTANT ,ISLO, 222.00 ,259
0809-040700,BALERO ( HK 1010 ),MUTANT ,ISLO, 32.00 ,228
0809-040700,BALERO ( HK 1010 ),MUTANT ,ISLO, 32.00 ,228
0459-060700,BALERO 6001 ABIERTO,MUTANT ,ISLO, 66.00 ,19
0428-090700,BALERO 6006 ABIERTO,MUTANT ,ISLO, 70.00 ,152
0964-040700,BALERO 6202Z,MUTANT ,ISLO, 107.00 ,0
0942-450800,BALERO 6204,MUTANT ,ISLO, 70.00 ,0
3009-571700,BALERO 6207,MUTANT ,ISLO, 172.00 ,112
0182-060700,BALERO 6301,MUTANT ,ISLO, 78.00 ,0
0836-060700,BALERO 6302 ABIERTO,MUTANT ,ISLO, 145.00 ,38
0588-390700,BALERO 6303 ABIERTO,MUTANT ,ISLO, 134.00 ,86
0165-110500,BALERO ABIERTO 6202,MUTANT ,ISLO, 53.00 ,36
0166-110500,BALERO ABIERTO 6203,MUTANT ,ISLO, 95.00 ,36
0164-110500,BALERO ABIERTO 6204,MUTANT ,ISLO, 64.00 ,109
0805-040700,BALERO AHUJA NK152312,MUTANT ,ISLO, 96.00 ,333
0225-571703,BARRA DE SUSPENSION DERECHA,MUTANT ,ISLO,1604,49
0226-571703,BARRA DE SUSPENSION IZQUIERDA,MUTANT ,ISLO,1604,50
0737-CE1803,BARRA DE TOPE DE PORTA BALATAS,MUTANT ,ISLO, 64.00 ,11
0509-CE1800,BARRIL SELECTOR DE CAMBIOS,MUTANT ,ISLO, 321.00 ,17
0463-390700,BASE DE EMBRAGUE,MUTANT ,ISLO, 266.00 ,21
2000-040204,BATERIA MMG  YTX5L-BS,MUTANT ,ISLO, 608.00 ,0
0174-060700,BIRLO PRISIONERO DE CARTER IZQUIERDO,MUTANT ,ISLO, 13.00 ,23
0091-CE1803,BOBINA DE IGNICION,MUTANT ,ISLO, 128.00 ,20
0567-450800,BOLSA CON HERRAMIENTA,MUTANT ,ISLO, 90.00 ,0
0138-CE1800,BOMBA ACEITE COMPLETA,MUTANT ,ISLO, 321.00 ,92
1070-571703,BOMBA DE FRENO CON MANIJA DERECHA,MUTANT ,ISLO, 326.00 ,0
0176-110500,BUJE DE CILINDRO,MUTANT ,ISLO, 132.00 ,38
1221-560900,BUJE DE ENGRANE DE ARRANQUE,MUTANT ,ISLO, 42.00 ,30
0598-571700,BUJE DE LLANTA DELANTERA,MUTANT ,ISLO, 64.00 ,74
0548-571700,BUJE DE RUEDA TRASERA,MUTANT ,ISLO, 32.00 ,52
0838-CE1803,BUJE DERECHO DE LLANTA TRASERA,MUTANT ,ISLO, 75.00 ,33
0794-040700,BUJE GUIA,MUTANT ,ISLO, 11.00 ,0
0096-CE1800,CABEZA DE CILINDRO,MUTANT ,ISLO,2541,20
0173-681100,CADENA DE DISTRIBUCION DE LEVA (51 ESLABONES),MUTANT ,ISLO, 635.00 ,62
0137-390700,CADENA DE IMPULSO DE BOMBA  ACEITE,MUTANT ,ISLO, 150.00 ,172
0387-861000,CADENA DE TRANSMISION,MUTANT ,ISLO, 392.00 ,0
0075-571728,CALIPER DELANTERO,MUTANT ,ISLO, 707.00 ,0
0071-611400,CARBURADOR,MUTANT ,ISLO,1376,27
0516-CE1800,CARCAZA DE FARO DELANTERO,MUTANT ,ISLO, 96.00 ,12
0169-CE1800,CARTER DERECHO DE MOTOR,MUTANT ,ISLO,1230,2
0168-CE1800,CARTER IZQUIERDO DE MOTOR,MUTANT ,ISLO,1694,11
0238-571700,CHAPA DE ASIENTO,MUTANT ,ISLO, 160.00 ,48
0846-470800,CHECK DE ACEITE,MUTANT ,ISLO, 64.00 ,17
0209-CE1803,CHICOTE DE ACELERADOR,MUTANT ,ISLO, 96.00 ,0
0289-CE1803,CHICOTE DE CHAPA DE ASIENTO,MUTANT ,ISLO, 43.00 ,25
0340-CE1803,CHICOTE DE CLUTCH,MUTANT ,ISLO, 86.00 ,0
0151-CE1800,CIGUE�AL,MUTANT ,ISLO,2647,15
0114-CE1808,CILINDRO,MUTANT ,ISLO,1588,0
0207-CE1803,CLAXON,MUTANT ,ISLO, 110.00 ,0
0941-CE1800,CLUTCH COMPLETO,MUTANT ,ISLO,1271,46
0235-B41300,COLLARIN INFERIOR DE DIRECCION,MUTANT ,ISLO, 75.00 ,137
0233-B41300,COLLARIN SUPERIOR DE DIRECCION,MUTANT ,ISLO, 64.00 ,85
0039-571703A,COMPARTIMIENTO DE FILTRO DE AIRE,MUTANT ,ISLO, 321.00 ,0
1576-K21500,COMPLEMENTO DE ARA�A DE VELOCIMETRO,MUTANT ,ISLO, 36.00 ,0
0265-CE1828,COMPLEMENTO DE CUBIERTA LATERAL DERECHA,MUTANT ,ISLO, 160.00 ,36
0266-CE1828,COMPLEMENTO DE CUBIERTA LATERAL IZQUIERDA,MUTANT ,ISLO, 160.00 ,34
0539-CE1803,COMPLEMENTO DE SALPICADERA TRASERA SUPERIOR,MUTANT ,ISLO, 160.00 ,53
0366-B41300,CONO INFERIOR DE DIRECCION,MUTANT ,ISLO, 43.00 ,36
0367-B41300,CONO SUPERIOR DE DIRECCION,MUTANT ,ISLO, 43.00 ,75
0095-CE1810,CONTRAPESO DE PU�O,MUTANT ,ISLO, 244.00 ,144
